id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan,laba_negatif,omset_bin_temp,total_tenaga_kerja,usia_usaha,profit_margin,roa,asset_turnover
28829099.0,UD. Vito Setia,Perdagangan,69,71,4239675.0,40438072.0,Shopee,990,Terdaftar,2022,36198397.0,420000000.0,990,0,Tinggi,140,3,0.8951563295313305,8.538010215874987,9.538009980007907
28829100.0,UD. Olivia Saprahan,Jasa,88,32,2210752.0,37097133.0,Shopee,458,Terdaftar,2017,34886381.0,296371183.91660464,458,0,Tinggi,120,8,0.9404063667020746,15.780316028068265,16.7803155757337
28829101.0,UD. Rendi Wicaksana Agus,Pendidikan,38,53,5930550.0,22639485.0,Lazada,822,Terdaftar,2015,16708935.0,273000000.0,822,0,Sedang,91,10,0.73804392025508,2.81743382697493,3.817433658356534
28829102.0,UD. Erni Mulya,Kesehatan,22,46,7501974.0,1939689.0,Bukalapak,634,Terdaftar,2009,-5562285.0,296371183.91660464,634,1,Rendah,68,16,-2.867615443704922,-0.7414427534082692,0.2585571132934994
28829103.0,UD. Naufal Kawiswara,Kesehatan,0,82,5581886.0,29635968.0,Website Sendiri,691,Belum Terdaftar,2018,24054082.0,246000000.0,691,0,Sedang,82,7,0.8116516115940059,4.309310095313646,5.30930991616276
28829104.0,UD. Gilangga Bijaksana,Jasa,60,9,8954134.0,9100637.0,Shopee,645,Terdaftar,2016,146503.0,207000000.0,645,0,Rendah,69,9,0.016098102133059244,0.016361491087637164,1.0163613794073911
28829105.0,UD. Syifa Utama,Perdagangan,78,18,9367198.0,39054993.0,Website Sendiri,347,Terdaftar,2008,29687795.0,288000000.0,347,0,Tinggi,96,17,0.7601536182543006,3.169335358413972,4.169335251658473
28829106.0,UD. Marsya Jatiwangi Via,Pendidikan,24,8,3374974.0,16944404.0,Bukalapak,836,Belum Terdaftar,2024,13569430.0,96000000.0,836,0,Rendah,32,1,0.8008206838776576,4.020601634086178,5.020601337787688
28829107.0,UD. Galang Padi,Pendidikan,3,6,1744063.0,17790080.0,Lazada,640,Terdaftar,2024,16046017.0,27000000.0,640,0,Sedang,9,1,0.9019642462561019,9.200360193203919,10.200359619830465
28829108.0,UD. Hanafi Madusari,Jasa,0,60,4278866.0,31500511.0,Website Sendiri,570,Terdaftar,2012,27221645.0,180000000.0,570,0,Sedang,60,13,0.8641651602361257,6.361881544810811,7.361881311104084
28829109.0,UD. Grego Sumringah,Jasa,39,13,7096494.0,18637738.0,Shopee,416,Terdaftar,2019,11541244.0,156000000.0,416,0,Sedang,52,6,0.6192405634610507,1.6263301813078146,2.62633004039318
28829110.0,UD. Vina Dharma,Kesehatan,20,1,1003758.0,20673249.0,Website Sendiri,520,Belum Terdaftar,2005,19669491.0,63000000.0,520,0,Sedang,21,20,0.9514464827736326,19.595830274000033,20.595829277744958
28829111.0,UD. Ony Galuh,Pendidikan,42,21,1656151.0,38227950.0,Tokopedia,921,Belum Terdaftar,2012,36571799.0,189000000.0,921,0,Tinggi,63,13,0.9566769351566868,22.082392799694713,23.0823921958854
28829112.0,UD. Zidanar Kamajaya,Kesehatan,9,59,2926426.0,6748852.0,Bukalapak,312,Belum Terdaftar,2012,3822426.0,204000000.0,312,0,Rendah,68,13,0.5663815762471045,1.306175072878975,2.3061747311653424
28829113.0,UD. Jasmine Bijaksana,Perdagangan,65,44,2910003.0,48934221.0,Tokopedia,179,Belum Terdaftar,2022,46024218.0,327000000.0,179,0,Tinggi,109,3,0.9405323333841907,15.81586073421205,16.81586039056991
28829114.0,UD. Celsi Karya,Perdagangan,16,19,1223854.0,1632324.0,Bukalapak,930,Terdaftar,2022,408470.0,105000000.0,930,0,Rendah,35,3,0.25023815722971837,0.3337568584513688,1.333756041361109
28829115.0,UD. Kanza Harmoni Pasha,Kesehatan,12,25,3294045.0,17686966.0,Bukalapak,590,Terdaftar,2004,14392921.0,111000000.0,590,0,Sedang,37,21,0.8137585714950449,4.369374623183768,5.369374319605737
28829116.0,UD. Farhan Wijaya,Perdagangan,90,58,4609325.0,41740387.0,Lazada,596,Belum Terdaftar,2015,37131062.0,444000000.0,596,0,Tinggi,148,10,0.8895715583669227,8.05563806942707,9.055637852475611
28829117.0,UD. Harun Utama,Jasa,91,67,3248308.0,14275773.0,Bukalapak,308,Terdaftar,2010,11027465.0,474000000.0,308,0,Rendah,158,15,0.7724600431472227,3.394832511315888,4.394832203463402
28829118.0,UD. Indah Hastinapura Tomi,Kesehatan,9,38,8706513.0,8487733.0,Bukalapak,887,Belum Terdaftar,2019,-218780.0,141000000.0,887,1,Rendah,47,6,-0.02577601984228064,-0.02512831197422987,0.9748715731692386
28829119.0,UD. Jihan Jaya,Kesehatan,51,22,5556720.0,46992799.0,Shopee,655,Belum Terdaftar,2010,41436079.0,219000000.0,655,0,Tinggi,73,15,0.8817537793023612,7.456929905244478,8.45692972528223
28829120.0,UD. Eka Jayaningrat,Perdagangan,9,79,2823524.0,16072245.0,Tokopedia,504,Belum Terdaftar,2016,13248721.0,264000000.0,504,0,Rendah,88,9,0.8243229353259028,4.692262685827114,5.692262331659893
28829121.0,UD. Qais Sukma Halimah,Kesehatan,46,24,8955054.0,25401004.0,Website Sendiri,151,Belum Terdaftar,2024,16445950.0,210000000.0,151,0,Sedang,70,1,0.6474527287404573,1.8364990499779175,2.836498938309145
28829122.0,UD. Lukman Anugerah,Perdagangan,8,72,6784279.0,10625762.0,Lazada,35,Terdaftar,2012,3841483.0,240000000.0,35,0,Rendah,80,13,0.36152537940098983,0.566232967978916,1.5662328205793392
28829123.0,UD. Vincent Sudharmo,Jasa,97,52,7589214.0,32867800.0,Bukalapak,740,Terdaftar,2003,25278586.0,447000000.0,740,0,Sedang,149,22,0.7690987906370736,3.330856485156897,4.330856353390963
28829124.0,UD. Romi Hilir,Jasa,45,10,7608989.0,7094154.0,Shopee,768,Belum Terdaftar,2013,-514835.0,165000000.0,768,1,Rendah,55,12,-0.07257171572935747,-0.06766141104141285,0.9323384575350999
28829125.0,UD. Nina Gunawan,Pendidikan,67,24,9067612.0,36350061.0,Bukalapak,663,Terdaftar,2012,27282449.0,273000000.0,663,0,Tinggi,91,13,0.7505475231376497,3.0087795983353063,4.008779488052699
28829126.0,UD. Zahira Cempaka,Jasa,53,30,1667526.0,36267452.0,Lazada,389,Belum Terdaftar,2019,34599926.0,249000000.0,389,0,Tinggi,83,6,0.954021392128088,20.749244839813688,21.749244240123247
28829127.0,UD. Santi Wirajaya,Perdagangan,67,45,1128728.0,21939880.0,Tokopedia,321,Belum Terdaftar,2002,20811152.0,336000000.0,321,0,Sedang,112,23,0.9485535495839745,18.43768699129729,19.437686105345037
28829128.0,UD. Odie Utamaindah,Perdagangan,3,26,5984776.0,29702588.0,Website Sendiri,372,Belum Terdaftar,2024,23717812.0,87000000.0,372,0,Sedang,29,1,0.7985099211385244,3.9630235178353344,4.963023350744731
28829129.0,UD. Rangga Panji,Jasa,74,99,4496240.0,3211900.0,Shopee,166,Belum Terdaftar,2001,-1284340.0,519000000.0,166,1,Rendah,173,24,-0.3998691117814652,-0.28564749976702764,0.7143522778249654
28829130.0,UD. Binar Senja,Perdagangan,0,62,2919976.0,27965533.0,Lazada,987,Belum Terdaftar,2017,25045557.0,186000000.0,987,0,Sedang,62,8,0.8955865816830102,8.577313108973119,9.577312766504667
28829131.0,UD. Berlian Saprahan,Jasa,84,46,4393098.0,15515809.0,Lazada,219,Terdaftar,2017,11122711.0,390000000.0,219,0,Rendah,130,8,0.7168630577456157,2.5318598556508745,3.5318596280211305
28829132.0,UD. Ina Pancasila,Perdagangan,58,13,7246617.0,3553375.0,Bukalapak,215,Terdaftar,2003,-3693242.0,213000000.0,215,1,Rendah,71,22,-1.0393614410633718,-0.5096504327949949,0.4903494292095982
28829133.0,UD. Hilmiyah Merdeka,Jasa,24,22,7154586.0,39459293.0,Shopee,137,Terdaftar,2018,32304707.0,138000000.0,137,0,Tinggi,46,7,0.8186843636888181,4.515244136384113,5.515243996613641
28829134.0,UD. Karim Kalbu,Jasa,8,15,891227.0,44542353.0,Website Sendiri,706,Terdaftar,2009,43651126.0,69000000.0,706,0,Tinggi,23,16,0.9799914481394495,48.97862948650626,49.97862836445893
28829135.0,UD. Pio Wijapranata,Jasa,24,19,1454110.0,31396215.0,Lazada,255,Terdaftar,2000,29942105.0,129000000.0,255,0,Sedang,43,25,0.9536851511022857,20.59134756562601,21.5913468779206
28829136.0,UD. Yasir Karya Qisya,Perdagangan,81,2,1731977.0,45182982.0,Website Sendiri,848,Belum Terdaftar,2003,43451005.0,249000000.0,848,0,Tinggi,83,22,0.9616674711362019,25.087503998318684,26.087503420944145
28829137.0,UD. Obed Wiraatmaja Desta,Kesehatan,70,5,8717743.0,5396641.0,Tokopedia,869,Belum Terdaftar,2001,-3321102.0,225000000.0,869,1,Rendah,75,24,-0.6154015774994895,-0.38095888110501985,0.6190410041864042
28829138.0,UD. Guntur Panji,Kesehatan,25,28,4453039.0,3819719.0,Bukalapak,270,Belum Terdaftar,2008,-633320.0,159000000.0,270,1,Rendah,53,17,-0.16580272899584264,-0.14222194276269695,0.8577778326716131
28829139.0,UD. Qomar Malam,Jasa,55,3,9997564.0,27410410.0,Website Sendiri,58,Terdaftar,2008,17412846.0,174000000.0,58,0,Sedang,58,17,0.6352639513504559,1.7417087060699281,2.741708606045572
28829140.0,UD. Riko Langit,Pendidikan,48,64,4069503.0,2997231.0,Lazada,113,Belum Terdaftar,2001,-1072272.0,336000000.0,113,1,Rendah,112,24,-0.35775408777165063,-0.26348960462994997,0.7365101496398578
28829141.0,UD. Ulil Cempaka Vincent,Pendidikan,81,7,770693.0,40989791.0,Lazada,582,Terdaftar,2023,40219098.0,264000000.0,582,0,Tinggi,88,2,0.9811979041025629,52.18556002771528,53.185558730183445
28829142.0,UD. Clarissa Trisaktiatma Lana,Pendidikan,64,47,1921558.0,12294055.0,Lazada,186,Belum Terdaftar,2021,10372497.0,333000000.0,186,0,Rendah,111,4,0.8437001588409879,5.3979591571219,6.397958636711129
28829143.0,UD. Indah Cempaka,Pendidikan,60,83,4228615.0,13506445.0,Lazada,984,Belum Terdaftar,2009,9277830.0,429000000.0,984,0,Rendah,143,16,0.6869186757197268,2.19405829235854,3.1940580558745464
28829144.0,UD. Bela Sumirat,Pendidikan,8,15,2607429.0,15707012.0,Shopee,314,Belum Terdaftar,2007,13099583.0,69000000.0,314,0,Rendah,23,18,0.8339958081145027,5.023944266960187,6.023943883440783
28829145.0,UD. Cipta Naraya Nando,Jasa,9,46,2876358.0,34539958.0,Bukalapak,107,Belum Terdaftar,2007,31663600.0,165000000.0,107,0,Tinggi,55,18,0.9167237285950455,11.00822254801991,12.008222200358162
28829146.0,UD. Citra Pusaka Jasmine,Jasa,10,0,4383453.0,26758982.0,Shopee,78,Terdaftar,2024,22375529.0,120000000.0,78,0,Sedang,10,1,0.8361875711046268,5.104542901556626,6.104542673426025
28829147.0,UD. Joko Haji,Perdagangan,95,95,7855838.0,38117897.0,Shopee,637,Terdaftar,2016,30262059.0,570000000.0,637,0,Tinggi,190,9,0.7939068151134672,3.852174032589008,4.852173905295157
28829148.0,UD. Zahira Surya,Kesehatan,84,97,3024776.0,47506771.0,Bukalapak,77,Belum Terdaftar,2001,44481995.0,543000000.0,77,0,Tinggi,181,24,0.9363295616043961,14.705875838119637,15.705875507516753
28829149.0,UD. Salwa Rejo,Pendidikan,35,28,5046613.0,23798939.0,Lazada,154,Terdaftar,2018,18752326.0,189000000.0,154,0,Sedang,63,7,0.7879479506230109,3.7158233223305763,4.7158231241779145
28829150.0,UD. Hanafi Wijapranata,Perdagangan,55,75,1310749.0,47226332.0,Tokopedia,138,Terdaftar,2020,45915583.0,390000000.0,138,0,Tinggi,130,5,0.9722453572670993,35.03000801068091,36.03000724775892
28829151.0,UD. Chika Bahagia,Perdagangan,31,67,7730188.0,35607557.0,Shopee,70,Belum Terdaftar,2007,27877369.0,294000000.0,70,0,Tinggi,98,18,0.7829059493492927,3.606298500592935,4.606298371229992
28829152.0,UD. Olivia Gatra,Perdagangan,82,42,1369123.0,1158245.0,Website Sendiri,275,Terdaftar,2023,-210878.0,372000000.0,275,1,Rendah,124,2,-0.18206667668181026,-0.15402403288526095,0.8459752367207061
28829153.0,UD. Lono Mandala,Pendidikan,71,33,4343367.0,6240233.0,Shopee,939,Belum Terdaftar,2024,1896866.0,312000000.0,939,0,Rendah,104,1,0.30397353688980255,0.43672698237865176,1.4367267521425768
28829154.0,UD. Uci Permai,Kesehatan,34,5,5924702.0,43208642.0,Bukalapak,646,Terdaftar,2012,37283940.0,117000000.0,646,0,Tinggi,39,13,0.8628815304382506,6.292963546020788,7.292963377235956
28829155.0,UD. Fatimah Arya,Jasa,85,48,9846115.0,32150608.0,Shopee,710,Belum Terdaftar,2023,22304493.0,399000000.0,710,0,Sedang,133,2,0.6937502490232766,2.265308777593114,3.2653086760302235
28829156.0,UD. Ayesha Sudarsana,Kesehatan,3,59,7667376.0,33442016.0,Website Sendiri,443,Belum Terdaftar,2014,25774640.0,186000000.0,443,0,Sedang,62,11,0.7707262393892091,3.361598105845063,4.361597975422364
28829157.0,UD. Iqra Praja,Pendidikan,92,50,7199984.0,3136612.0,Shopee,554,Terdaftar,2005,-4063372.0,426000000.0,554,1,Rendah,142,20,-1.29546488521217,-0.5643583979688847,0.4356414631419371
28829158.0,UD. Vidi Pramudita,Kesehatan,61,8,3960577.0,44866238.0,Tokopedia,435,Belum Terdaftar,2017,40905661.0,207000000.0,435,0,Tinggi,69,8,0.9117247603481986,10.328204873127104,11.328204620638704
28829159.0,UD. Kirana Widuri,Jasa,62,4,4480151.0,14907360.0,Shopee,612,Belum Terdaftar,2010,10427209.0,198000000.0,612,0,Rendah,66,15,0.6994671290243794,2.3274230427896194,3.327422819582907
28829160.0,UD. Naufal Sahaja,Pendidikan,94,63,3465812.0,12409146.0,Website Sendiri,225,Belum Terdaftar,2012,8943334.0,471000000.0,225,0,Rendah,157,13,0.7207049767401418,2.5804433187826348,3.5804430302500454
28829161.0,UD. Fadli Kusumasari Febri,Kesehatan,7,15,2869681.0,34270486.0,Lazada,508,Terdaftar,2004,31400805.0,66000000.0,508,0,Tinggi,22,21,0.9162637519566034,10.942259455925779,11.942259107455111
28829162.0,UD. Kiki Karya,Perdagangan,75,58,3651308.0,28240617.0,Tokopedia,193,Terdaftar,2011,24589309.0,399000000.0,193,0,Sedang,133,14,0.8707071849489979,6.7343818340217165,7.734381560147334
28829163.0,UD. Fajar Nirwana Yani,Perdagangan,68,55,6483650.0,46375853.0,Lazada,638,Terdaftar,2012,39892203.0,369000000.0,638,0,Tinggi,123,13,0.8601933885681113,6.152737554812867,7.152737400578779
28829164.0,UD. Erni Tengah Asep,Pendidikan,60,64,8335976.0,42064505.0,Shopee,372,Belum Terdaftar,2015,33728529.0,372000000.0,372,0,Tinggi,124,10,0.8018287199188788,4.046139882583649,5.0461397626217055
28829165.0,UD. Maudy Panji Oniel,Perdagangan,93,83,3745392.0,36423597.0,Website Sendiri,101,Belum Terdaftar,2019,32678205.0,528000000.0,101,0,Tinggi,176,6,0.8971712514507765,8.724906838881795,9.724906571887116
28829166.0,UD. Indah Nirwana,Perdagangan,62,34,8660014.0,11328969.0,Bukalapak,732,Belum Terdaftar,2002,2668955.0,288000000.0,732,0,Rendah,96,23,0.23558673030293134,0.3081928841924639,1.3081927687192227
28829167.0,UD. Bambang Reswara,Kesehatan,60,9,4840296.0,23951439.0,Tokopedia,191,Belum Terdaftar,2004,19111143.0,207000000.0,191,0,Sedang,69,21,0.7979120670823967,3.9483409799026794,4.948340773303787
28829168.0,UD. Chiko Sarwono Qisha,Jasa,98,88,769158.0,40778026.0,Website Sendiri,203,Belum Terdaftar,2006,40008868.0,558000000.0,203,0,Tinggi,186,19,0.9811379054705124,52.0163815283966,53.016380228275295
28829169.0,UD. Tegar Sehat Iqra,Pendidikan,36,46,3395634.0,35296031.0,Bukalapak,452,Terdaftar,2008,31900397.0,246000000.0,452,0,Tinggi,82,17,0.9037955597955034,9.394530625346952,10.394530330851225
28829170.0,UD. Yaniar Pamungkas,Kesehatan,3,91,3892586.0,33076861.0,Tokopedia,906,Belum Terdaftar,2009,29184275.0,282000000.0,906,0,Sedang,94,16,0.8823169199061265,7.4973982598205255,8.497398002921964
28829171.0,UD. Tariq Putra,Pendidikan,55,34,1582327.0,17330160.0,Tokopedia,182,Terdaftar,2016,15747833.0,267000000.0,182,0,Rendah,89,9,0.9086951356077996,9.952318988224944,10.952318356244723
28829172.0,UD. Kanza Saputrautama,Pendidikan,42,61,8342900.0,2494616.0,Shopee,802,Terdaftar,2013,-5848284.0,309000000.0,802,1,Rendah,103,12,-2.3443614791368774,-0.7009892602105671,0.29901061992704936
28829173.0,UD. Livia Prana,Pendidikan,20,32,8868465.0,45322446.0,Bukalapak,268,Terdaftar,2013,36453981.0,156000000.0,268,0,Tinggi,52,12,0.804325084212686,4.110517083788786,5.110516971029714
28829174.0,UD. Vino Jaya,Pendidikan,57,14,6882361.0,4142159.0,Tokopedia,464,Terdaftar,2014,-2740202.0,213000000.0,464,1,Rendah,71,11,-0.661539390076675,-0.3981484844883196,0.6018513702127264
28829175.0,UD. Heri Anugerah,Jasa,15,84,3655701.0,17946153.0,Tokopedia,98,Terdaftar,2004,14290452.0,297000000.0,98,0,Sedang,99,21,0.7962960754711009,3.9090855873919703,4.909085313846697
28829176.0,UD. Pasha Tirtayasa,Jasa,52,34,3646499.0,31650576.0,Shopee,600,Belum Terdaftar,2003,28004077.0,258000000.0,600,0,Sedang,86,22,0.8847888302320681,7.679713972302207,8.679713698066639
28829177.0,UD. Eddy Alam,Pendidikan,17,9,6774497.0,4826714.0,Shopee,637,Belum Terdaftar,2000,-1947783.0,78000000.0,637,1,Rendah,26,25,-0.4035421606620652,-0.2875169495953796,0.7124829027922069
28829178.0,UD. Ujang Pusaka,Kesehatan,56,79,6656534.0,8893550.0,Lazada,578,Terdaftar,2015,2237016.0,405000000.0,578,0,Rendah,135,10,0.25153237441377463,0.33606313194477305,1.3360629817164635
28829179.0,UD. Qisha Permai,Jasa,94,19,4938003.0,15750873.0,Lazada,589,Belum Terdaftar,2006,10812870.0,339000000.0,589,0,Rendah,113,19,0.6864933336397714,2.1897248361888733,3.189724633677899
28829180.0,UD. Damar Luhur,Kesehatan,37,7,4211564.0,20761512.0,Lazada,139,Terdaftar,2012,16549948.0,132000000.0,139,0,Sedang,44,13,0.7971455644875207,3.929643256129254,4.929643018687828
28829181.0,UD. Xenia Berkarya,Perdagangan,31,94,9954281.0,19597514.0,Lazada,15,Belum Terdaftar,2017,9643233.0,375000000.0,15,0,Sedang,125,8,0.49206407036810534,0.9687522414976791,1.9687521410383995
28829182.0,UD. Wulan Jaya,Pendidikan,96,7,8406384.0,36902986.0,Bukalapak,130,Belum Terdaftar,2022,28496602.0,309000000.0,130,0,Tinggi,103,3,0.772203128164124,3.3898759097995157,4.389875790842318
28829183.0,UD. Khalid Mandala,Jasa,18,12,4656022.0,11168838.0,Bukalapak,748,Terdaftar,2006,6512816.0,90000000.0,748,0,Rendah,30,19,0.583123814391093,1.398793777436237,2.3987935626606656
28829184.0,UD. Uchie Jayengpati,Jasa,83,87,6444532.0,48189531.0,Website Sendiri,299,Terdaftar,2005,41744999.0,510000000.0,299,0,Tinggi,170,20,0.8662669519181053,6.477583247692269,7.4775830925219875
28829185.0,UD. Mika Sahaja Baim,Kesehatan,47,75,8625808.0,33197597.0,Website Sendiri,862,Terdaftar,2008,24571789.0,366000000.0,862,0,Sedang,122,17,0.7401676771915847,2.848635878675264,3.848635762744109
28829186.0,UD. Olivia Lintang Uli,Pendidikan,73,58,9514378.0,10452605.0,Lazada,134,Terdaftar,2015,938227.0,393000000.0,134,0,Rendah,131,10,0.08976010384396006,0.09861148058112884,1.0986113754770543
28829187.0,UD. Fikra Sumirat Diva,Perdagangan,25,80,9792424.0,4378851.0,Lazada,384,Belum Terdaftar,2022,-5413573.0,315000000.0,384,1,Rendah,105,3,-1.2362996054673692,-0.5528327252953176,0.4471671725849317
28829188.0,UD. Jay Kusumah Vita,Kesehatan,81,46,8273278.0,7875762.0,Bukalapak,580,Belum Terdaftar,2007,-397516.0,381000000.0,580,1,Rendah,127,18,-0.05047333191717425,-0.04804818017136857,0.9519516989575717
28829189.0,UD. Zahra Maju,Kesehatan,44,59,1060226.0,34559624.0,Lazada,31,Belum Terdaftar,2003,33499398.0,309000000.0,31,0,Tinggi,103,22,0.9693218025369199,31.596439253103345,32.596438309909104
28829190.0,UD. Qira Agastya,Jasa,44,40,5190825.0,14842530.0,Lazada,445,Belum Terdaftar,2019,9651705.0,252000000.0,445,0,Rendah,84,6,0.6502735281469177,1.8593774863576626,2.8593772937100956
28829191.0,UD. Lukita Nirwana,Jasa,0,51,8151375.0,18130174.0,Bukalapak,882,Terdaftar,2022,9978799.0,195000000.0,882,0,Sedang,51,3,0.5503972796732519,1.2241858307112812,2.224185708032607
28829192.0,UD. Satria Pelangi,Pendidikan,99,99,1884846.0,30906226.0,Tokopedia,230,Terdaftar,2015,29021380.0,594000000.0,230,0,Sedang,198,10,0.9390140051711909,15.39720730648164,16.3972067759346
28829193.0,UD. Oki Sangkala,Kesehatan,17,75,9304665.0,29742860.0,Website Sendiri,250,Terdaftar,2013,20438195.0,276000000.0,250,0,Sedang,92,12,0.6871630472939372,2.1965533206672867,3.1965532131943264
28829194.0,UD. Utami Wiyata Yessi,Perdagangan,30,53,5779909.0,34062703.0,Lazada,535,Belum Terdaftar,2003,28282794.0,249000000.0,535,0,Tinggi,83,22,0.8303155850457439,4.893293148163207,5.893292975150132
28829195.0,UD. Desi Jatiwangi,Perdagangan,14,35,3244800.0,13524099.0,Bukalapak,947,Belum Terdaftar,2013,10279299.0,147000000.0,947,0,Rendah,49,12,0.7600726850585251,3.167928942329591,4.167928634144282
28829196.0,UD. Eren Bijaksana,Kesehatan,92,76,4568208.0,16799673.0,Website Sendiri,506,Terdaftar,2003,12231465.0,504000000.0,506,0,Rendah,168,22,0.7280775210280866,2.6775186949633873,3.677518476059217
28829197.0,UD. Najwa Makmur,Kesehatan,14,98,1586935.0,9534553.0,Tokopedia,848,Belum Terdaftar,2001,7947618.0,336000000.0,848,0,Rendah,112,24,0.8335594931865717,5.008152817756986,6.00815218761185
28829198.0,UD. Echa Bijaksana,Kesehatan,64,68,5387226.0,42516482.0,Tokopedia,718,Belum Terdaftar,2017,37129256.0,396000000.0,718,0,Tinggi,132,8,0.8732908599236677,6.892090494794446,7.892090309170191
28829199.0,UD. Wenda Setia,Pendidikan,86,12,3869150.0,19060017.0,Tokopedia,152,Terdaftar,2020,15190867.0,294000000.0,152,0,Sedang,98,5,0.7970017132197882,3.9261499486579874,4.926149690203355
28829200.0,UD. Baim Atma,Perdagangan,45,71,7051389.0,16612852.0,Bukalapak,61,Belum Terdaftar,2022,9561463.0,348000000.0,61,0,Rendah,116,3,0.5755461148064093,1.3559685395361765,2.355968397720166
28829201.0,UD. Rosa Abdi Poppy,Perdagangan,74,10,3476515.0,23111146.0,Website Sendiri,761,Terdaftar,2021,19634631.0,252000000.0,761,0,Sedang,84,4,0.8495740605172041,5.647789626165967,6.64778933852167
28829202.0,UD. Budi Nusa,Jasa,15,7,826314.0,4661456.0,Shopee,727,Belum Terdaftar,2016,3835142.0,66000000.0,727,0,Rendah,22,9,0.8227346085140332,4.641259084005494,5.641257873813255
28829203.0,UD. Yuli Jayengpati,Perdagangan,54,30,7679964.0,25455787.0,Website Sendiri,494,Belum Terdaftar,2024,17775823.0,252000000.0,494,0,Sedang,84,1,0.6983018164670447,2.31457083463271,3.314570704423783
28829204.0,UD. Nina Prima,Kesehatan,29,61,2576501.0,10010723.0,Website Sendiri,812,Belum Terdaftar,2010,7434222.0,270000000.0,812,0,Rendah,90,15,0.7426258080834114,2.885393452052434,3.8853930639293117
28829205.0,UD. Lutfi Surya,Kesehatan,92,11,2253904.0,1633287.0,Lazada,838,Belum Terdaftar,2017,-620617.0,309000000.0,838,1,Rendah,103,8,-0.3799801382242446,-0.27535188927661103,0.7246476670489661
28829206.0,UD. Salsa Mandiri,Kesehatan,40,10,9464031.0,22518112.0,Website Sendiri,890,Terdaftar,2018,13054081.0,150000000.0,890,0,Sedang,50,7,0.5797146945661033,1.3793361011458964,2.3793359954826863
